"","subject","TotTrialNumber","Reward_Condition","cuechoice"
"445","5bc623acd2bea100010c808e",220,"Moderately Positive",2
"446","5bc623acd2bea100010c808e",221,"Moderately Positive",2
"447","5bc623acd2bea100010c808e",222,"Moderately Positive",2
"448","5bc623acd2bea100010c808e",223,"Moderately Positive",2
"449","5bc623acd2bea100010c808e",224,"Moderately Positive",2
"450","5bc623acd2bea100010c808e",225,"Moderately Positive",2
"451","5c6087b846aa74000134022f",151,"Moderately Negative",1
"452","5c6087b846aa74000134022f",152,"Moderately Negative",1
"453","5c6087b846aa74000134022f",153,"Moderately Negative",2
"454","5c6087b846aa74000134022f",154,"Moderately Negative",1
"455","5c6087b846aa74000134022f",155,"Moderately Negative",1
"456","5c6087b846aa74000134022f",156,"Moderately Negative",1
"457","5c6087b846aa74000134022f",157,"Moderately Negative",2
"458","5c6087b846aa74000134022f",158,"Moderately Negative",1
"459","5c6087b846aa74000134022f",159,"Moderately Negative",1
"460","5c6087b846aa74000134022f",160,"Moderately Negative",1
"461","5c6087b846aa74000134022f",161,"Moderately Negative",1
"462","5c6087b846aa74000134022f",162,"Moderately Negative",1
"463","5c6087b846aa74000134022f",163,"Moderately Negative",1
"464","5c6087b846aa74000134022f",164,"Moderately Negative",1
"465","5c6087b846aa74000134022f",165,"Moderately Negative",1
"466","5c6087b846aa74000134022f",166,"Moderately Positive",1
"467","5c6087b846aa74000134022f",167,"Moderately Positive",1
"468","5c6087b846aa74000134022f",168,"Moderately Positive",2
"469","5c6087b846aa74000134022f",169,"Moderately Positive",2
"470","5c6087b846aa74000134022f",170,"Moderately Positive",2
"471","5c6087b846aa74000134022f",171,"Moderately Positive",2
"472","5c6087b846aa74000134022f",172,"Moderately Positive",2
"473","5c6087b846aa74000134022f",173,"Moderately Positive",2
"474","5c6087b846aa74000134022f",174,"Moderately Positive",2
"475","5c6087b846aa74000134022f",175,"Moderately Positive",2
"476","5c6087b846aa74000134022f",176,"Moderately Positive",2
"477","5c6087b846aa74000134022f",177,"Moderately Positive",2
"478","5c6087b846aa74000134022f",178,"Moderately Positive",2
"479","5c6087b846aa74000134022f",179,"Moderately Positive",2
"480","5c6087b846aa74000134022f",180,"Moderately Positive",2
"481","5c6087b846aa74000134022f",181,"Extremely Negative",1
"482","5c6087b846aa74000134022f",182,"Extremely Negative",1
"483","5c6087b846aa74000134022f",183,"Extremely Negative",1
"484","5c6087b846aa74000134022f",184,"Extremely Negative",1
"485","5c6087b846aa74000134022f",185,"Extremely Negative",1
"486","5c6087b846aa74000134022f",186,"Extremely Negative",1
"487","5c6087b846aa74000134022f",187,"Extremely Negative",3
"488","5c6087b846aa74000134022f",188,"Extremely Negative",3
"489","5c6087b846aa74000134022f",189,"Extremely Negative",2
"490","5c6087b846aa74000134022f",190,"Extremely Negative",2
"491","5c6087b846aa74000134022f",191,"Extremely Negative",2
"492","5c6087b846aa74000134022f",192,"Extremely Negative",2
"493","5c6087b846aa74000134022f",193,"Extremely Negative",2
"494","5c6087b846aa74000134022f",194,"Extremely Negative",3
"495","5c6087b846aa74000134022f",195,"Extremely Negative",1
"496","5c6087b846aa74000134022f",196,"Neutral",1
"497","5c6087b846aa74000134022f",197,"Neutral",3
"498","5c6087b846aa74000134022f",198,"Neutral",2
"499","5c6087b846aa74000134022f",199,"Neutral",2
"500","5c6087b846aa74000134022f",200,"Neutral",2
"501","5c6087b846aa74000134022f",201,"Neutral",2
"502","5c6087b846aa74000134022f",202,"Neutral",2
"503","5c6087b846aa74000134022f",203,"Neutral",2
"504","5c6087b846aa74000134022f",204,"Neutral",2
"505","5c6087b846aa74000134022f",205,"Neutral",2
"506","5c6087b846aa74000134022f",206,"Neutral",2
"507","5c6087b846aa74000134022f",207,"Neutral",2
"508","5c6087b846aa74000134022f",208,"Neutral",2
"509","5c6087b846aa74000134022f",209,"Neutral",2
"510","5c6087b846aa74000134022f",210,"Neutral",2
"511","5c6087b846aa74000134022f",211,"Extremely Positive",2
"512","5c6087b846aa74000134022f",212,"Extremely Positive",2
"513","5c6087b846aa74000134022f",213,"Extremely Positive",2
"514","5c6087b846aa74000134022f",214,"Extremely Positive",2
"515","5c6087b846aa74000134022f",215,"Extremely Positive",2
"516","5c6087b846aa74000134022f",216,"Extremely Positive",2
"517","5c6087b846aa74000134022f",217,"Extremely Positive",2
"518","5c6087b846aa74000134022f",218,"Extremely Positive",2
"519","5c6087b846aa74000134022f",219,"Extremely Positive",2
"520","5c6087b846aa74000134022f",220,"Extremely Positive",2
"521","5c6087b846aa74000134022f",221,"Extremely Positive",2
"522","5c6087b846aa74000134022f",222,"Extremely Positive",2
"523","5c6087b846aa74000134022f",223,"Extremely Positive",2
"524","5c6087b846aa74000134022f",224,"Extremely Positive",2
"525","5c6087b846aa74000134022f",225,"Extremely Positive",2
"526","5c9f7a0ccd5aa10018208b90",151,"Moderately Negative",3
"527","5c9f7a0ccd5aa10018208b90",152,"Moderately Negative",3
"528","5c9f7a0ccd5aa10018208b90",153,"Moderately Negative",3
"529","5c9f7a0ccd5aa10018208b90",154,"Moderately Negative",3
"530","5c9f7a0ccd5aa10018208b90",155,"Moderately Negative",3
"531","5c9f7a0ccd5aa10018208b90",156,"Moderately Negative",3
"532","5c9f7a0ccd5aa10018208b90",157,"Moderately Negative",3
"533","5c9f7a0ccd5aa10018208b90",158,"Moderately Negative",3
"534","5c9f7a0ccd5aa10018208b90",159,"Moderately Negative",3
"535","5c9f7a0ccd5aa10018208b90",160,"Moderately Negative",3
"536","5c9f7a0ccd5aa10018208b90",161,"Moderately Negative",3
"537","5c9f7a0ccd5aa10018208b90",162,"Moderately Negative",3
"538","5c9f7a0ccd5aa10018208b90",163,"Moderately Negative",3
"539","5c9f7a0ccd5aa10018208b90",164,"Moderately Negative",3
"540","5c9f7a0ccd5aa10018208b90",165,"Moderately Negative",3
"541","5c9f7a0ccd5aa10018208b90",166,"Moderately Positive",1
"542","5c9f7a0ccd5aa10018208b90",167,"Moderately Positive",1
"543","5c9f7a0ccd5aa10018208b90",168,"Moderately Positive",1
"544","5c9f7a0ccd5aa10018208b90",169,"Moderately Positive",1
"545","5c9f7a0ccd5aa10018208b90",170,"Moderately Positive",1
"546","5c9f7a0ccd5aa10018208b90",171,"Moderately Positive",1
"547","5c9f7a0ccd5aa10018208b90",172,"Moderately Positive",1
"548","5c9f7a0ccd5aa10018208b90",173,"Moderately Positive",1
"549","5c9f7a0ccd5aa10018208b90",174,"Moderately Positive",1
"550","5c9f7a0ccd5aa10018208b90",175,"Moderately Positive",1
"551","5c9f7a0ccd5aa10018208b90",176,"Moderately Positive",1
"552","5c9f7a0ccd5aa10018208b90",177,"Moderately Positive",1
"553","5c9f7a0ccd5aa10018208b90",178,"Moderately Positive",1
"554","5c9f7a0ccd5aa10018208b90",179,"Moderately Positive",1
"555","5c9f7a0ccd5aa10018208b90",180,"Moderately Positive",1
"556","5c9f7a0ccd5aa10018208b90",181,"Extremely Positive",1
"557","5c9f7a0ccd5aa10018208b90",182,"Extremely Positive",1
"558","5c9f7a0ccd5aa10018208b90",183,"Extremely Positive",1
"559","5c9f7a0ccd5aa10018208b90",184,"Extremely Positive",1
"560","5c9f7a0ccd5aa10018208b90",185,"Extremely Positive",1
"561","5c9f7a0ccd5aa10018208b90",186,"Extremely Positive",1
"562","5c9f7a0ccd5aa10018208b90",187,"Extremely Positive",1
"563","5c9f7a0ccd5aa10018208b90",188,"Extremely Positive",1
"564","5c9f7a0ccd5aa10018208b90",189,"Extremely Positive",1
"565","5c9f7a0ccd5aa10018208b90",190,"Extremely Positive",1
"566","5c9f7a0ccd5aa10018208b90",191,"Extremely Positive",1
"567","5c9f7a0ccd5aa10018208b90",192,"Extremely Positive",1
"568","5c9f7a0ccd5aa10018208b90",193,"Extremely Positive",1
"569","5c9f7a0ccd5aa10018208b90",194,"Extremely Positive",1
"570","5c9f7a0ccd5aa10018208b90",195,"Extremely Positive",1
"571","5c9f7a0ccd5aa10018208b90",196,"Extremely Negative",3
"572","5c9f7a0ccd5aa10018208b90",197,"Extremely Negative",3
"573","5c9f7a0ccd5aa10018208b90",198,"Extremely Negative",3
"574","5c9f7a0ccd5aa10018208b90",199,"Extremely Negative",3
"575","5c9f7a0ccd5aa10018208b90",200,"Extremely Negative",3
"576","5c9f7a0ccd5aa10018208b90",201,"Extremely Negative",3
"577","5c9f7a0ccd5aa10018208b90",202,"Extremely Negative",3
"578","5c9f7a0ccd5aa10018208b90",203,"Extremely Negative",3
"579","5c9f7a0ccd5aa10018208b90",204,"Extremely Negative",3
"580","5c9f7a0ccd5aa10018208b90",205,"Extremely Negative",3
"581","5c9f7a0ccd5aa10018208b90",206,"Extremely Negative",3
"582","5c9f7a0ccd5aa10018208b90",207,"Extremely Negative",3
"583","5c9f7a0ccd5aa10018208b90",208,"Extremely Negative",3
"584","5c9f7a0ccd5aa10018208b90",209,"Extremely Negative",3
"585","5c9f7a0ccd5aa10018208b90",210,"Extremely Negative",3
"586","5c9f7a0ccd5aa10018208b90",211,"Neutral",2
"587","5c9f7a0ccd5aa10018208b90",212,"Neutral",2
"588","5c9f7a0ccd5aa10018208b90",213,"Neutral",2
"589","5c9f7a0ccd5aa10018208b90",214,"Neutral",2
"590","5c9f7a0ccd5aa10018208b90",215,"Neutral",2
"591","5c9f7a0ccd5aa10018208b90",216,"Neutral",2
"592","5c9f7a0ccd5aa10018208b90",217,"Neutral",2
"593","5c9f7a0ccd5aa10018208b90",218,"Neutral",2
"594","5c9f7a0ccd5aa10018208b90",219,"Neutral",2
"595","5c9f7a0ccd5aa10018208b90",220,"Neutral",2
"596","5c9f7a0ccd5aa10018208b90",221,"Neutral",2
"597","5c9f7a0ccd5aa10018208b90",222,"Neutral",2
"598","5c9f7a0ccd5aa10018208b90",223,"Neutral",2
"599","5c9f7a0ccd5aa10018208b90",224,"Neutral",2
"600","5c9f7a0ccd5aa10018208b90",225,"Neutral",2
"601","5d1cfc4ee950480015366f7b",151,"Moderately Negative",2
"602","5d1cfc4ee950480015366f7b",152,"Moderately Negative",2
"603","5d1cfc4ee950480015366f7b",153,"Moderately Negative",2
"604","5d1cfc4ee950480015366f7b",154,"Moderately Negative",2
"605","5d1cfc4ee950480015366f7b",155,"Moderately Negative",2
"606","5d1cfc4ee950480015366f7b",156,"Moderately Negative",2
"607","5d1cfc4ee950480015366f7b",157,"Moderately Negative",2
"608","5d1cfc4ee950480015366f7b",158,"Moderately Negative",2
"609","5d1cfc4ee950480015366f7b",159,"Moderately Negative",2
"610","5d1cfc4ee950480015366f7b",160,"Moderately Negative",2
"611","5d1cfc4ee950480015366f7b",161,"Moderately Negative",2
"612","5d1cfc4ee950480015366f7b",162,"Moderately Negative",2
"613","5d1cfc4ee950480015366f7b",163,"Moderately Negative",2
"614","5d1cfc4ee950480015366f7b",164,"Moderately Negative",2
"615","5d1cfc4ee950480015366f7b",165,"Moderately Negative",2
"616","5d1cfc4ee950480015366f7b",166,"Neutral",2
"617","5d1cfc4ee950480015366f7b",167,"Neutral",2
"618","5d1cfc4ee950480015366f7b",168,"Neutral",2
"619","5d1cfc4ee950480015366f7b",169,"Neutral",2
"620","5d1cfc4ee950480015366f7b",170,"Neutral",2
"621","5d1cfc4ee950480015366f7b",171,"Neutral",2
"622","5d1cfc4ee950480015366f7b",172,"Neutral",2
"623","5d1cfc4ee950480015366f7b",173,"Neutral",2
"624","5d1cfc4ee950480015366f7b",174,"Neutral",2
"625","5d1cfc4ee950480015366f7b",175,"Neutral",2
"626","5d1cfc4ee950480015366f7b",176,"Neutral",2
"627","5d1cfc4ee950480015366f7b",177,"Neutral",2
"628","5d1cfc4ee950480015366f7b",178,"Neutral",2
"629","5d1cfc4ee950480015366f7b",179,"Neutral",2
"630","5d1cfc4ee950480015366f7b",180,"Neutral",2
"631","5d1cfc4ee950480015366f7b",181,"Extremely Negative",2
"632","5d1cfc4ee950480015366f7b",182,"Extremely Negative",2
"633","5d1cfc4ee950480015366f7b",183,"Extremely Negative",2
"634","5d1cfc4ee950480015366f7b",184,"Extremely Negative",2
"635","5d1cfc4ee950480015366f7b",185,"Extremely Negative",2
"636","5d1cfc4ee950480015366f7b",186,"Extremely Negative",2
"637","5d1cfc4ee950480015366f7b",187,"Extremely Negative",2
"638","5d1cfc4ee950480015366f7b",188,"Extremely Negative",2
"639","5d1cfc4ee950480015366f7b",189,"Extremely Negative",2
"640","5d1cfc4ee950480015366f7b",190,"Extremely Negative",2
"641","5d1cfc4ee950480015366f7b",191,"Extremely Negative",2
"642","5d1cfc4ee950480015366f7b",192,"Extremely Negative",2
"643","5d1cfc4ee950480015366f7b",193,"Extremely Negative",2
"644","5d1cfc4ee950480015366f7b",194,"Extremely Negative",2
"645","5d1cfc4ee950480015366f7b",195,"Extremely Negative",2
"646","5d1cfc4ee950480015366f7b",196,"Extremely Positive",2
"647","5d1cfc4ee950480015366f7b",197,"Extremely Positive",2
"648","5d1cfc4ee950480015366f7b",198,"Extremely Positive",2
"649","5d1cfc4ee950480015366f7b",199,"Extremely Positive",2
"650","5d1cfc4ee950480015366f7b",200,"Extremely Positive",2
"651","5d1cfc4ee950480015366f7b",201,"Extremely Positive",2
"652","5d1cfc4ee950480015366f7b",202,"Extremely Positive",2
"653","5d1cfc4ee950480015366f7b",203,"Extremely Positive",2
"654","5d1cfc4ee950480015366f7b",204,"Extremely Positive",2
"655","5d1cfc4ee950480015366f7b",205,"Extremely Positive",2
"656","5d1cfc4ee950480015366f7b",206,"Extremely Positive",2
"657","5d1cfc4ee950480015366f7b",207,"Extremely Positive",2
"658","5d1cfc4ee950480015366f7b",208,"Extremely Positive",2
"659","5d1cfc4ee950480015366f7b",209,"Extremely Positive",2
"660","5d1cfc4ee950480015366f7b",210,"Extremely Positive",2
"661","5d1cfc4ee950480015366f7b",211,"Moderately Positive",2
"662","5d1cfc4ee950480015366f7b",212,"Moderately Positive",2
"663","5d1cfc4ee950480015366f7b",213,"Moderately Positive",2
"664","5d1cfc4ee950480015366f7b",214,"Moderately Positive",2
"665","5d1cfc4ee950480015366f7b",215,"Moderately Positive",2
"666","5d1cfc4ee950480015366f7b",216,"Moderately Positive",2
"667","5d1cfc4ee950480015366f7b",217,"Moderately Positive",2
"668","5d1cfc4ee950480015366f7b",218,"Moderately Positive",2
"669","5d1cfc4ee950480015366f7b",219,"Moderately Positive",2
"670","5d1cfc4ee950480015366f7b",220,"Moderately Positive",2
"671","5d1cfc4ee950480015366f7b",221,"Moderately Positive",2
"672","5d1cfc4ee950480015366f7b",222,"Moderately Positive",2
"673","5d1cfc4ee950480015366f7b",223,"Moderately Positive",2
"674","5d1cfc4ee950480015366f7b",224,"Moderately Positive",2
"675","5d1cfc4ee950480015366f7b",225,"Moderately Positive",2
"676","5d7f460632ee8a0018dc7502",151,"Extremely Positive",1
"677","5d7f460632ee8a0018dc7502",152,"Extremely Positive",2
"678","5d7f460632ee8a0018dc7502",153,"Extremely Positive",2
"679","5d7f460632ee8a0018dc7502",154,"Extremely Positive",2
"680","5d7f460632ee8a0018dc7502",155,"Extremely Positive",2
"681","5d7f460632ee8a0018dc7502",156,"Extremely Positive",2
"682","5d7f460632ee8a0018dc7502",157,"Extremely Positive",2
"683","5d7f460632ee8a0018dc7502",158,"Extremely Positive",2
"684","5d7f460632ee8a0018dc7502",159,"Extremely Positive",2
"685","5d7f460632ee8a0018dc7502",160,"Extremely Positive",2
"686","5d7f460632ee8a0018dc7502",161,"Extremely Positive",2
"687","5d7f460632ee8a0018dc7502",162,"Extremely Positive",2
"688","5d7f460632ee8a0018dc7502",163,"Extremely Positive",2
"689","5d7f460632ee8a0018dc7502",164,"Extremely Positive",2
"690","5d7f460632ee8a0018dc7502",165,"Extremely Positive",2
"691","5d7f460632ee8a0018dc7502",166,"Extremely Negative",2
"692","5d7f460632ee8a0018dc7502",167,"Extremely Negative",2
"693","5d7f460632ee8a0018dc7502",168,"Extremely Negative",2
"694","5d7f460632ee8a0018dc7502",169,"Extremely Negative",2
"695","5d7f460632ee8a0018dc7502",170,"Extremely Negative",2
"696","5d7f460632ee8a0018dc7502",171,"Extremely Negative",2
"697","5d7f460632ee8a0018dc7502",172,"Extremely Negative",2
"698","5d7f460632ee8a0018dc7502",173,"Extremely Negative",2
"699","5d7f460632ee8a0018dc7502",174,"Extremely Negative",2
"700","5d7f460632ee8a0018dc7502",175,"Extremely Negative",2
"701","5d7f460632ee8a0018dc7502",176,"Extremely Negative",2
"702","5d7f460632ee8a0018dc7502",177,"Extremely Negative",2
"703","5d7f460632ee8a0018dc7502",178,"Extremely Negative",2
"704","5d7f460632ee8a0018dc7502",179,"Extremely Negative",2
"705","5d7f460632ee8a0018dc7502",180,"Extremely Negative",2
"706","5d7f460632ee8a0018dc7502",181,"Moderately Negative",1
"707","5d7f460632ee8a0018dc7502",182,"Moderately Negative",2
"708","5d7f460632ee8a0018dc7502",183,"Moderately Negative",2
"709","5d7f460632ee8a0018dc7502",184,"Moderately Negative",2
"710","5d7f460632ee8a0018dc7502",185,"Moderately Negative",2
"711","5d7f460632ee8a0018dc7502",186,"Moderately Negative",2
"712","5d7f460632ee8a0018dc7502",187,"Moderately Negative",2
"713","5d7f460632ee8a0018dc7502",188,"Moderately Negative",2
"714","5d7f460632ee8a0018dc7502",189,"Moderately Negative",2
"715","5d7f460632ee8a0018dc7502",190,"Moderately Negative",2
"716","5d7f460632ee8a0018dc7502",191,"Moderately Negative",2
"717","5d7f460632ee8a0018dc7502",192,"Moderately Negative",2
"718","5d7f460632ee8a0018dc7502",193,"Moderately Negative",2
"719","5d7f460632ee8a0018dc7502",194,"Moderately Negative",2
"720","5d7f460632ee8a0018dc7502",195,"Moderately Negative",2
"721","5d7f460632ee8a0018dc7502",196,"Neutral",2
"722","5d7f460632ee8a0018dc7502",197,"Neutral",2
"723","5d7f460632ee8a0018dc7502",198,"Neutral",2
"724","5d7f460632ee8a0018dc7502",199,"Neutral",2
"725","5d7f460632ee8a0018dc7502",200,"Neutral",2
"726","5d7f460632ee8a0018dc7502",201,"Neutral",2
"727","5d7f460632ee8a0018dc7502",202,"Neutral",2
"728","5d7f460632ee8a0018dc7502",203,"Neutral",2
"729","5d7f460632ee8a0018dc7502",204,"Neutral",2
"730","5d7f460632ee8a0018dc7502",205,"Neutral",2
"731","5d7f460632ee8a0018dc7502",206,"Neutral",2
"732","5d7f460632ee8a0018dc7502",207,"Neutral",2
"733","5d7f460632ee8a0018dc7502",208,"Neutral",2
"734","5d7f460632ee8a0018dc7502",209,"Neutral",2
"735","5d7f460632ee8a0018dc7502",210,"Neutral",2
"736","5d7f460632ee8a0018dc7502",211,"Moderately Positive",2
"737","5d7f460632ee8a0018dc7502",212,"Moderately Positive",2
"738","5d7f460632ee8a0018dc7502",213,"Moderately Positive",2
"739","5d7f460632ee8a0018dc7502",214,"Moderately Positive",2
"740","5d7f460632ee8a0018dc7502",215,"Moderately Positive",2
"741","5d7f460632ee8a0018dc7502",216,"Moderately Positive",2
"742","5d7f460632ee8a0018dc7502",217,"Moderately Positive",2
"743","5d7f460632ee8a0018dc7502",218,"Moderately Positive",2
"744","5d7f460632ee8a0018dc7502",219,"Moderately Positive",2
"745","5d7f460632ee8a0018dc7502",220,"Moderately Positive",2
"746","5d7f460632ee8a0018dc7502",221,"Moderately Positive",2
"747","5d7f460632ee8a0018dc7502",222,"Moderately Positive",2
"748","5d7f460632ee8a0018dc7502",223,"Moderately Positive",2
"749","5d7f460632ee8a0018dc7502",224,"Moderately Positive",2
"750","5d7f460632ee8a0018dc7502",225,"Moderately Positive",2
"751","5d811e6ab395350018786d78",151,"Neutral",2
"752","5d811e6ab395350018786d78",152,"Neutral",2
"753","5d811e6ab395350018786d78",153,"Neutral",2
"754","5d811e6ab395350018786d78",154,"Neutral",2
"755","5d811e6ab395350018786d78",155,"Neutral",2
"756","5d811e6ab395350018786d78",156,"Neutral",2
"757","5d811e6ab395350018786d78",157,"Neutral",2
"758","5d811e6ab395350018786d78",158,"Neutral",2
"759","5d811e6ab395350018786d78",159,"Neutral",2
"760","5d811e6ab395350018786d78",160,"Neutral",2
"761","5d811e6ab395350018786d78",161,"Neutral",2
"762","5d811e6ab395350018786d78",162,"Neutral",2
"763","5d811e6ab395350018786d78",163,"Neutral",2
